Date Occurred,Victim Sex,Latitude,Longitude,Ethnicity
2011-06-10,M,34.0082,-118.3002,Hispanic
2015-07-23,F,34.0443,-118.2916,Hispanic
2016-11-18,M,34.1867,-118.4203,Other/Unknown
2015-07-31,M,34.0799,-118.4229,White
2016-09-25,M,34.0264,-118.3481,Hispanic
2017-01-21,M,34.0064,-118.2872,Black
2017-01-01,M,33.9933,-118.2608,Other/Unknown
2010-08-13,M,34.04,-118.3003,Asian
2017-03-23,M,33.9312,-118.2695,Black
2014-10-22,M,34.0352,-118.4387,White
2016-02-25,M,34.0591,-118.1965,White
2018-03-03,M,34.174,-118.3615,Other/Unknown
2018-04-03,X,33.7773,-118.2583,Other/Unknown
2015-03-07,M,34.2256,-118.5361,Hispanic
2013-02-03,F,33.9456,-118.2652,Hispanic
2011-11-30,M,34.2012,-118.5295,White
2018-04-29,F,34.1055,-118.1842,Asian
2015-09-18,F,34.2217,-118.4034,Hispanic
2015-11-06,M,34.0466,-118.3414,Other/Unknown
2013-10-28,M,33.9671,-118.2695,Hispanic
2012-10-07,M,34.1794,-118.4116,Hispanic
2012-08-07,F,34.0034,-118.4511,White
2019-07-06,M,34.0514,-118.2842,Hispanic
2013-08-24,M,34.2048,-118.3627,Hispanic
2016-11-15,F,34.0574,-118.3545,White
2011-02-10,F,34.0815,-118.2638,White
2010-01-10,F,34.1003,-118.3448,White
2011-05-11,F,34.1792,-118.6233,White
2011-03-20,M,34.2356,-118.4829,Other/Unknown
2018-09-07,M,34.1041,-118.1783,Hispanic
2012-10-03,F,34.1547,-118.453,Hispanic
2019-05-18,M,34.0853,-118.224,Black
2017-06-07,M,34.0478,-118.2462,Hispanic
2016-02-12,F,34.0324,-118.4537,White
2016-08-20,F,34.1097,-118.2993,Other/Unknown
2011-05-05,F,34.0185,-118.3089,Hispanic
2019-07-14,M,34.2034,-118.6135,White
2013-10-30,M,34.1827,-118.4444,White
2016-09-16,M,34.0512,-118.2025,Hispanic
2015-01-27,F,33.9565,-118.4425,Other/Unknown
2011-05-09,M,34.0459,-118.2545,Hispanic
2016-11-09,X,34.0832,-118.2812,Other/Unknown
2016-12-08,F,34.0309,-118.3177,Black
2019-06-08,F,34.0372,-118.3423,Black
2017-12-23,M,34.0598,-118.2862,Hispanic
2010-04-30,F,34.201,-118.6103,White
2010-11-11,M,34.0459,-118.2657,White
2015-07-17,F,34.2645,-118.5886,White
2016-04-06,M,34.1227,-118.2233,White
2013-06-19,M,34.1721,-118.4662,White
2018-06-13,F,34.1576,-118.4052,White
2016-10-22,F,34.0402,-118.3532,Other/Unknown
2014-06-05,M,34.0651,-118.2081,Hispanic
2017-02-26,F,34.0886,-118.3027,White
2012-01-05,M,34.1374,-118.2941,Hispanic
2018-09-10,M,34.2056,-118.4094,Hispanic
2018-04-21,X,33.9624,-118.2915,Other/Unknown
2016-04-27,M,34.0817,-118.3135,Hispanic
2012-04-19,F,34.2733,-118.4494,White
2011-03-18,F,34.0255,-118.2017,Hispanic
2014-07-22,M,34.0509,-118.3633,Black
2019-04-05,F,34.2157,-118.5263,Other/Unknown
2015-07-15,F,33.9447,-118.3963,White
2019-11-15,M,34.0258,-118.2708,Hispanic
2018-09-13,F,33.9339,-118.2739,Other/Unknown
2019-10-07,M,33.9637,-118.3003,Black
2011-01-25,M,34.0533,-118.2107,Hispanic
2016-08-16,F,33.8703,-118.2816,Hispanic
2010-05-05,M,34.1722,-118.4312,White
2013-11-24,M,33.9746,-118.3003,Hispanic
2014-09-08,F,34.0473,-118.2853,Other/Unknown
2017-11-05,X,34.0326,-118.335,Other/Unknown
2014-04-20,M,34.1577,-118.3703,Asian
2011-04-20,F,34.0528,-118.4167,White
2017-02-26,M,34.0761,-118.3272,Other/Unknown
2015-10-30,F,34.0423,-118.4656,Hispanic
2012-12-05,F,34.1867,-118.4836,Hispanic
2012-03-04,M,34.2397,-118.4293,White
2011-03-22,M,34.1146,-118.3607,Hispanic
2010-07-05,F,34.1775,-118.536,White
2018-03-04,F,34.0524,-118.2633,Asian
2019-07-10,M,34.0254,-118.2629,Black
2015-01-23,M,34.0251,-118.3722,Other/Unknown
2019-03-26,F,34.0165,-118.201,Hispanic
2019-10-02,M,34.25,-118.606,White
2011-01-28,M,33.9551,-118.2915,Hispanic
2010-12-21,M,34.0224,-118.2393,Hispanic
2019-04-07,M,34.0707,-118.2103,Other/Unknown
2018-10-31,M,34.0282,-118.372,Black
2014-12-04,F,33.9689,-118.2739,Hispanic
2015-05-24,M,34.2309,-118.4644,White
2016-10-05,M,34.019,-118.2333,Hispanic
2017-05-19,M,33.991,-118.3002,Hispanic
2013-12-20,M,34.0174,-118.3089,Black
2017-05-25,F,34.1794,-118.3987,Other/Unknown
2016-03-30,F,34.2287,-118.3665,Other/Unknown
2013-01-13,M,34.0761,-118.3553,Black
2018-12-26,M,34.0919,-118.4428,Other/Unknown
2010-03-03,M,34.0172,-118.334,Asian
2012-11-21,F,33.9429,-118.2739,Hispanic
2019-07-28,F,33.9457,-118.2541,Black
2016-12-27,F,34.0416,-118.2791,White
2016-12-02,M,33.7334,-118.2946,Other/Unknown
2016-05-17,M,33.7896,-118.2975,Hispanic
2018-03-01,F,34.0908,-118.3005,Other/Unknown
2013-08-28,M,33.9825,-118.2718,Black
2018-12-01,M,34.0716,-118.3614,Other/Unknown
2016-06-13,M,34.1649,-118.3965,White
2018-01-30,F,33.8698,-118.2858,Black
2016-10-29,M,33.9857,-118.4435,White
2012-01-13,M,33.7916,-118.2562,Hispanic
2017-03-11,M,34.0547,-118.2637,Hispanic
2019-11-21,F,33.9955,-118.421,Hispanic
2019-07-11,F,34.0935,-118.2066,Hispanic
2013-10-12,M,34.1938,-118.5884,Asian
2012-08-03,M,34.0326,-118.335,Hispanic
2014-06-15,M,34.0187,-118.4069,Hispanic
2017-05-03,M,33.96,-118.294,Hispanic
2016-10-10,F,34.2633,-118.4369,Other/Unknown
2017-10-11,F,33.9591,-118.309,Black
2019-10-02,F,34.0242,-118.3722,Hispanic
2011-05-02,M,34.0294,-118.2411,Hispanic
2018-03-22,F,34.0326,-118.3337,Hispanic
2011-02-14,M,34.0223,-118.2533,White
2011-12-19,F,34.1016,-118.3295,White
2012-06-06,F,34.0582,-118.2465,Hispanic
2016-10-03,M,33.9392,-118.2739,Hispanic
2019-05-22,M,33.947,-118.2684,Hispanic
2018-11-24,M,33.9487,-118.2392,Other/Unknown
2016-08-05,F,34.0085,-118.3089,Black
2016-11-11,F,34.1036,-118.1958,Hispanic
2010-04-18,F,34.0928,-118.3092,Hispanic
2015-04-29,M,34.1785,-118.4485,White
2010-09-12,M,34.0064,-118.3089,Black
2011-02-16,M,34.0926,-118.331,White
2019-01-11,F,33.9925,-118.2701,Hispanic
2014-05-01,M,33.9527,-118.3799,White
2010-12-01,M,34.1793,-118.5905,Other/Unknown
2013-06-23,F,33.3427,-118.3258,Hispanic
2016-08-16,M,34.0958,-118.2841,Other/Unknown
2017-07-08,M,34.0281,-118.3904,Hispanic
2019-06-11,M,34.0438,-118.2841,White
2011-09-27,M,33.7325,-118.3034,Other/Unknown
2010-12-15,M,34.1524,-118.3703,Other/Unknown
2011-02-01,M,34.2192,-118.6322,White
2018-03-03,M,33.9602,-118.2564,Other/Unknown
2015-12-11,M,34.0256,-118.3351,White
2012-12-04,F,33.791,-118.2917,Asian
2015-01-13,M,34.0592,-118.2,Black
2013-11-28,F,34.0327,-118.3002,Hispanic
2018-05-12,X,34.2003,-118.4203,Other/Unknown
2012-08-26,M,34.0665,-118.205,Hispanic
2012-09-13,F,34.1681,-118.3743,Black
2010-08-13,M,34.0382,-118.3003,White
2012-07-15,M,34.0811,-118.2269,Hispanic
2015-01-18,F,33.9824,-118.3003,Black
2016-02-27,M,34.1939,-118.5186,Hispanic
2010-12-17,F,34.0328,-118.2647,Black
2011-11-16,M,34.0835,-118.3237,White
2016-08-03,M,34.0949,-118.3092,Hispanic
2016-01-01,M,34.0504,-118.2409,Hispanic
2017-09-22,M,34.1576,-118.3932,White
2019-09-06,F,34.0151,-118.3657,Other/Unknown
2011-04-12,M,33.931,-118.2826,Hispanic
2017-08-27,F,34.2517,-118.445,Asian
2017-09-16,M,34.171,-118.5709,Hispanic
2011-05-13,F,33.9419,-118.2826,White
2010-07-08,F,33.9953,-118.2701,Hispanic
2018-12-09,M,34.0146,-118.2872,White
2016-02-05,F,34.0735,-118.3828,White
2015-01-21,F,34.0765,-118.2868,Hispanic
2016-01-29,F,33.9994,-118.3108,Black
2019-07-31,F,34.1697,-118.6058,White
2010-06-23,F,34.2536,-118.6061,White
2016-03-12,M,33.942,-118.2717,Hispanic
2015-12-23,M,34.0255,-118.3548,Black
2016-06-26,F,34.1017,-118.3224,Other/Unknown
2011-03-23,M,34.0288,-118.2834,Other/Unknown
2010-03-12,M,34.1975,-118.5535,Other/Unknown
2016-11-22,M,34.1053,-118.329,Hispanic
2015-01-10,F,34.0487,-118.3558,Hispanic
2016-06-19,M,34.0802,-118.2917,Hispanic
2013-10-25,F,33.9976,-118.4532,White
2012-08-15,M,33.7214,-118.2927,White
2019-04-25,M,33.9784,-118.263,Hispanic
2011-01-29,M,34.0668,-118.2514,Other/Unknown
2011-03-28,M,34.0958,-118.2868,Hispanic
2015-09-01,M,34.0837,-118.3543,White
2018-04-11,F,33.9729,-118.4595,White
2014-04-19,F,34.0472,-118.2442,Hispanic
2019-01-13,M,34.2198,-118.5975,Black
2016-11-14,M,34.037,-118.3592,White
2015-04-29,M,34.0119,-118.2565,Hispanic
2011-05-30,M,34.2519,-118.4871,Other/Unknown
2016-04-01,M,34.0649,-118.3419,Black
2015-03-19,F,34.2587,-118.4142,Black
2016-04-05,M,34.0189,-118.1933,Hispanic
2018-05-04,M,34.0853,-118.3277,Black
2018-01-14,M,34.0075,-118.2819,Hispanic
2011-10-08,M,34.0579,-118.2711,Hispanic
2014-09-06,M,34.069,-118.3091,Hispanic
2019-03-03,F,34.2084,-118.5623,White
2013-09-15,F,34.0298,-118.1997,Other/Unknown
2014-11-10,F,34.1976,-118.4432,Hispanic
2017-08-21,M,33.9966,-118.2586,Hispanic
2010-06-07,F,34.3008,-118.4377,White
2016-05-19,M,34.1375,-118.1904,Hispanic
2015-03-28,M,34.0382,-118.2432,Hispanic
2018-07-16,M,34.0243,-118.2198,Black
2012-12-07,F,34.1687,-118.6102,White
2015-10-08,M,34.0555,-118.2655,White
2015-01-19,F,34.0343,-118.4478,White
2012-08-08,M,33.7895,-118.2999,Other/Unknown
2012-12-01,M,34.2212,-118.5055,Hispanic
2011-05-16,M,34.0689,-118.344,White
2013-06-14,M,33.9748,-118.2564,White
2017-08-14,F,34.2282,-118.5667,Hispanic
2016-12-19,M,33.9824,-118.3068,Hispanic
2012-10-06,M,34.1939,-118.4531,Hispanic
2014-02-01,M,34.046,-118.2509,White
2013-01-07,M,34.0735,-118.2856,Asian
2014-12-27,X,34.0799,-118.3004,Other/Unknown
2012-08-16,M,34.2158,-118.3965,Hispanic
2018-06-11,M,34.1975,-118.547,Hispanic
2016-11-23,F,34.0465,-118.4273,White
2016-01-05,F,34.0083,-118.4548,White
2014-12-30,F,33.9456,-118.2402,Other/Unknown
2011-08-18,M,34.0266,-118.277,Other/Unknown
2010-04-24,M,34.0001,-118.3181,Black
2014-01-12,F,34.0112,-118.2704,Hispanic
2010-01-03,M,34.1758,-118.3834,Hispanic
2019-07-26,M,34.0538,-118.3784,Asian
2012-08-29,F,34.0371,-118.4211,Other/Unknown
2012-10-11,F,34.2214,-118.4837,Hispanic
2014-02-14,F,34.2985,-118.4205,Hispanic
2010-08-28,F,34.272,-118.5022,White
2014-06-16,M,34.1792,-118.6146,White
2018-04-24,M,34.1579,-118.3703,Asian
2011-10-28,F,34.0027,-118.2478,Hispanic
2018-11-29,F,34.0542,-118.3805,White
2012-10-01,F,34.111,-118.265,Hispanic
2016-04-28,M,34.1865,-118.6392,Other/Unknown
2017-02-19,M,34.1315,-118.3411,White
2018-08-12,M,34.1956,-118.6059,Hispanic
2015-02-01,F,34.1885,-118.3932,Other/Unknown
2018-08-05,X,33.96,-118.309,Other/Unknown
2019-11-27,M,34.2011,-118.5492,Hispanic
2018-07-07,F,34.069,-118.3273,Black
2018-09-03,M,34.1864,-118.6234,Hispanic
2013-12-12,M,34.1907,-118.4487,Hispanic
2013-11-05,M,33.9748,-118.2608,Hispanic
2019-01-08,M,34.0486,-118.4131,Hispanic
2011-12-27,M,33.9447,-118.2739,Asian
2010-04-27,F,34.1284,-118.3472,White
2019-05-24,M,33.9455,-118.2869,Hispanic
2016-05-12,F,34.05,-118.276,Other/Unknown
2014-09-02,F,34.1392,-118.213,White
2014-09-21,M,34.0633,-118.2738,Other/Unknown
2019-01-03,F,34.2355,-118.4676,Hispanic
2015-09-13,F,34.1745,-118.5273,White
2015-11-30,F,34.0059,-118.447,White
2013-03-25,F,34.2649,-118.5234,White
2010-04-09,M,34.0617,-118.3041,White
2015-01-20,M,33.9455,-118.3816,White
2011-07-03,M,33.7434,-118.3043,White
2017-02-15,F,33.952,-118.2695,Black
2019-12-02,M,34.04,-118.2924,Hispanic
2016-06-06,M,33.9383,-118.2608,Black
2015-09-26,M,34.0956,-118.3092,White
2019-04-27,M,33.9601,-118.287,Hispanic
2016-10-02,F,34.1867,-118.4662,Hispanic
2016-04-21,M,34.0146,-118.2872,Other/Unknown
2011-03-19,M,34.0563,-118.4764,Hispanic
2015-08-13,M,33.9637,-118.309,Black
2019-11-29,M,34.0734,-118.3765,White
2014-05-26,F,34.0494,-118.309,Black
2011-02-17,M,34.0994,-118.3825,White
2013-07-21,M,34.0762,-118.3451,White
2015-09-20,F,34.2841,-118.5021,Asian
2010-06-29,F,34.1008,-118.2592,Asian
2015-08-17,M,34.0482,-118.3516,Asian
2010-01-06,F,34.0954,-118.2974,Asian
2019-11-14,M,34.0523,-118.2572,Other/Unknown
2018-04-17,M,34.098,-118.3441,Black
2014-11-17,M,34.2692,-118.4069,White
2015-05-19,F,33.7433,-118.2923,Hispanic
2017-11-17,F,34.1374,-118.2941,White
2012-03-26,M,33.8503,-118.2992,Other/Unknown
2011-04-20,F,34.0392,-118.2343,White
2013-08-04,F,34.2012,-118.3812,Hispanic
2012-04-13,M,34.0256,-118.3177,Black
2018-02-05,M,34.1533,-118.4058,White
2017-02-05,F,34.0255,-118.3002,Asian
2018-02-19,M,34.0004,-118.4698,Hispanic
2014-09-18,M,34.0011,-118.2431,Other/Unknown
2012-10-28,M,34.0092,-118.2565,Hispanic
2017-06-30,M,34.0206,-118.2428,Asian
2014-11-10,M,34.0782,-118.3604,Other/Unknown
2018-12-04,M,34.0591,-118.2412,Hispanic
2018-08-14,F,34.2692,-118.4789,Hispanic
2018-03-15,M,34.1367,-118.2713,Hispanic
2018-11-01,M,34.2085,-118.3943,Hispanic
2010-01-22,F,34.0944,-118.3266,Hispanic
2016-11-10,M,33.9765,-118.2827,Black
2019-02-20,M,34.1722,-118.3965,Other/Unknown
2017-10-14,M,34.2012,-118.4723,Hispanic
2012-05-25,F,33.9875,-118.2915,White
2010-09-11,F,34.1722,-118.379,Hispanic
2016-02-05,F,34.2868,-118.4081,Other/Unknown
2016-03-21,F,34.0886,-118.3027,Hispanic
2014-08-29,F,34.2573,-118.5635,Asian
2012-07-09,F,34.1446,-118.3409,Black
2019-06-19,M,34.0183,-118.3556,Black
2013-04-06,F,34.1079,-118.1877,White
2017-02-28,F,34.1576,-118.3932,Black
2019-07-23,M,34.0474,-118.2531,Black
2016-08-14,F,34.038,-118.3201,Other/Unknown
2015-01-29,F,34.2536,-118.5798,Hispanic
2017-06-03,F,34.0763,-118.3004,Hispanic
2017-06-17,M,33.943,-118.2916,Black
2011-11-07,F,34.0649,-118.3462,White
2015-08-25,M,34.0803,-118.3091,Black
2012-07-24,F,34.054,-118.466,White
2019-06-14,F,34.0406,-118.4633,Black
2016-01-16,F,34.0274,-118.4286,White
2019-08-30,M,34.0596,-118.2574,White
2012-12-03,M,33.7812,-118.2625,Hispanic
2014-10-18,F,34.0363,-118.309,Black
2012-03-16,F,33.9675,-118.2651,Black
2013-12-18,M,33.9737,-118.3309,Hispanic
2010-12-30,M,34.2215,-118.4575,Hispanic
2013-05-23,M,34.0908,-118.3064,Other/Unknown
2013-04-19,F,34.0012,-118.4267,Hispanic
2011-01-30,M,34.1608,-118.3745,White
2012-12-17,F,34.1576,-118.4312,White
2014-05-17,M,34.0818,-118.2609,Other/Unknown
2011-06-06,F,34.0145,-118.3045,Black
2012-05-26,F,34.1649,-118.379,Other/Unknown
2017-04-22,F,34.1993,-118.5448,Hispanic
2012-03-05,M,33.9584,-118.2608,Hispanic
2012-10-16,M,34.1265,-118.2628,Asian
2016-05-18,M,34.0624,-118.3514,White
2018-11-17,M,34.0443,-118.2924,Hispanic
2018-12-09,M,34.1903,-118.3737,Other/Unknown
2019-01-03,M,34.0399,-118.3297,White
2016-03-25,M,34.0363,-118.2314,Hispanic
2018-11-03,M,34.1847,-118.6559,Other/Unknown
2015-02-13,M,34.19,-118.5262,White
2012-01-16,F,34.0074,-118.3254,Hispanic
2015-12-18,F,34.2445,-118.5754,Other/Unknown
2014-08-09,M,33.9456,-118.2652,Hispanic
2011-10-31,M,34.2761,-118.4142,Other/Unknown
2019-02-13,M,33.9873,-118.4403,Asian
2015-01-14,F,34.2318,-118.4503,Hispanic
2017-11-11,M,34.0474,-118.3483,Hispanic
2010-04-09,M,34.0089,-118.2494,White
2010-08-07,M,33.96,-118.3156,Black
2019-07-07,F,33.96,-118.3003,Black
2018-09-22,F,34.3102,-118.4403,Other/Unknown
2013-08-26,F,34.04,-118.2916,Hispanic
2013-04-04,M,34.2103,-118.4488,White
2017-10-05,M,34.0399,-118.2841,Hispanic
2010-12-02,M,34.171,-118.5709,Other/Unknown
2013-11-29,F,34.2355,-118.558,Hispanic
2018-03-26,M,34.2394,-118.5025,White
2017-05-22,M,34.1504,-118.3604,Other/Unknown
2015-08-10,M,34.018,-118.2109,Hispanic
2019-01-26,M,34.0288,-118.2675,Hispanic
2012-08-18,M,34.0654,-118.2916,Hispanic
2018-04-15,F,34.0291,-118.3669,Other/Unknown
2018-03-07,M,34.2296,-118.4303,White
2015-04-27,F,34.0218,-118.214,Hispanic
2013-12-29,F,34.0452,-118.2569,Asian
2011-01-26,F,34.0573,-118.2089,Black
2014-05-04,F,34.0673,-118.2372,Hispanic
2012-12-14,M,34.0111,-118.28,Hispanic
2011-07-15,M,34.1437,-118.4074,White
2017-12-04,F,34.2012,-118.4444,Other/Unknown
2014-06-09,F,34.0485,-118.2447,Hispanic
2017-05-12,M,34.0736,-118.4477,White
2012-01-24,F,34.0144,-118.2753,White
2017-04-16,M,34.2361,-118.4198,Hispanic
2014-08-26,M,34.0121,-118.2458,Hispanic
2012-09-17,F,34.0121,-118.3423,Black
2016-05-27,F,34.0426,-118.2412,Hispanic
2010-05-21,M,34.0721,-118.2213,Hispanic
2016-02-16,M,34.0618,-118.2979,Hispanic
2012-05-30,M,34.0527,-118.2937,Hispanic
2016-10-14,M,34.0764,-118.288,Other/Unknown
2019-08-21,M,34.0381,-118.4621,White
2018-10-29,M,34.1576,-118.4923,White
2012-06-22,M,33.7476,-118.2989,Hispanic
2010-08-18,M,34.0266,-118.277,Other/Unknown
2019-01-10,F,34.2663,-118.4401,Black
2014-05-29,M,34.0577,-118.3009,Asian
2015-05-03,F,33.7353,-118.2789,Other/Unknown
2012-03-20,F,33.9019,-118.2916,Black
2013-08-28,F,34.0554,-118.4232,Hispanic
2010-03-27,F,34.019,-118.3177,Hispanic
2015-04-04,M,34.0111,-118.4293,Hispanic
2011-02-17,M,34.2216,-118.4488,Hispanic
2016-10-24,M,34.0618,-118.2891,Hispanic
2016-04-07,M,34.0762,-118.3386,Asian
2016-08-03,M,34.2215,-118.4516,Other/Unknown
2013-11-26,M,33.967,-118.396,Other/Unknown
2015-03-07,F,34.0604,-118.2393,Black
2013-12-29,M,34.1654,-118.5186,Other/Unknown
2014-10-27,F,34.1042,-118.3375,White
2013-08-30,F,34.0268,-118.2896,Other/Unknown
2010-10-31,M,33.9717,-118.2827,Other/Unknown
2015-06-25,F,34.2632,-118.2957,Other/Unknown
2016-09-16,F,34.1884,-118.5975,Hispanic
2011-05-05,M,34.1585,-118.4662,White
2011-11-02,M,34.184,-118.5622,Hispanic
2019-07-26,M,33.9859,-118.298,Black
2019-03-25,F,34.098,-118.3517,White
2014-01-14,F,34.2219,-118.5317,Hispanic
2011-02-08,F,33.9543,-118.2827,Black
2017-02-01,M,33.9367,-118.2871,Other/Unknown
2016-11-01,M,33.9905,-118.2958,Hispanic
2015-08-10,M,34.158,-118.3527,Hispanic
2014-09-02,F,33.9892,-118.2827,Black
2010-11-19,M,33.9746,-118.3243,Black
2018-07-19,F,34.0058,-118.2565,Hispanic
2014-03-14,F,33.717,-118.2929,White
2019-12-21,F,34.0598,-118.3009,Hispanic
2011-04-24,M,34.0877,-118.2869,Hispanic
2019-05-31,M,33.9928,-118.4502,Black
2015-10-01,M,34.0736,-118.2156,Other/Unknown
2013-03-30,M,33.9455,-118.309,Black
2010-08-09,M,34.0478,-118.3267,White
2010-09-10,M,34.1072,-118.277,Black
2011-06-11,M,34.0762,-118.3511,Hispanic
2010-08-29,M,34.0762,-118.3451,Black
2012-04-13,M,34.0423,-118.2666,White
2019-11-08,F,33.9908,-118.4472,White
2019-03-08,M,34.1722,-118.3615,Black
2016-02-06,M,34.194,-118.4138,Hispanic
2012-10-07,F,33.9748,-118.2608,Hispanic
2016-11-27,F,34.2355,-118.4676,White
2018-06-02,M,34.3229,-118.4716,White
2018-06-30,F,34.2607,-118.6025,White
2012-06-28,M,34.2172,-118.4636,Hispanic
2017-02-15,F,34.0737,-118.4631,White
2018-09-02,F,34.0618,-118.287,Black
2019-02-08,M,34.0638,-118.3683,White
2019-06-22,M,34.0556,-118.2835,Hispanic
2014-08-15,F,34.0108,-118.3193,Black
2015-03-02,F,33.9533,-118.2419,Asian
2014-09-07,M,34.1594,-118.4487,Asian
2017-04-14,M,34.0771,-118.1681,Hispanic
2016-02-25,M,34.0037,-118.2871,Hispanic
2018-02-13,M,34.194,-118.3768,Other/Unknown
2012-03-10,M,34.0453,-118.4329,White
2012-05-04,F,34.079,-118.3273,Black
2018-03-29,M,34.1054,-118.3035,Hispanic
2019-11-06,M,34.018,-118.21,Hispanic
2019-08-03,M,34.1016,-118.3252,Black
2018-03-07,F,34.0238,-118.3978,Black
2012-03-24,M,34.1866,-118.5011,Hispanic
2018-05-09,M,34.0383,-118.254,Black
2019-12-06,M,34.1667,-118.3702,Hispanic
2019-12-18,M,34.0318,-118.3152,Black
2019-07-16,M,33.878,-118.2911,Asian
2011-10-11,F,33.8589,-118.2905,Hispanic
2018-01-18,M,34.0344,-118.3696,Hispanic
2012-06-06,F,34.0669,-118.344,Black
2017-07-22,X,34.049,-118.3066,Other/Unknown
2015-05-13,M,34.0534,-118.3762,Hispanic
2010-02-20,F,33.9948,-118.2435,Hispanic
2017-08-29,X,34.2449,-118.5233,Other/Unknown
2012-10-28,F,33.9599,-118.3935,White
2014-06-03,F,33.9953,-118.2701,Black
2018-05-12,M,34.0369,-118.309,Black
2010-02-12,M,34.2797,-118.3948,Hispanic
2011-11-08,M,34.0865,-118.2288,White
2016-03-12,F,34.1903,-118.39,Hispanic
2018-05-12,M,33.7388,-118.2799,Hispanic
2016-08-13,F,34.1707,-118.5408,Other/Unknown
2015-09-29,M,34.0234,-118.3723,Black
2019-11-21,M,34.1432,-118.3414,Other/Unknown
2019-10-12,M,33.9814,-118.3024,Hispanic
2012-03-08,F,34.0001,-118.3171,Black
2017-11-16,M,34.2012,-118.4052,Hispanic
2019-06-16,M,34.0348,-118.345,White
2013-10-19,M,34.2084,-118.5033,Hispanic
2014-03-09,M,34.2529,-118.4112,Other/Unknown
2011-01-07,F,33.9599,-118.384,White
2011-03-18,F,33.9771,-118.3768,Other/Unknown
2018-05-17,F,34.0167,-118.4183,Black
2018-03-09,M,34.0373,-118.2503,Asian
2015-10-01,M,34.0406,-118.4633,White
2011-03-11,M,34.2049,-118.4335,Other/Unknown
2018-09-19,F,33.9311,-118.2652,Black
2016-12-21,F,33.9931,-118.3308,Black
2017-02-03,X,34.0504,-118.4206,Other/Unknown
2016-10-19,F,34.2067,-118.4247,Other/Unknown
2019-08-31,M,34.2355,-118.4536,Hispanic
2014-02-15,M,33.9545,-118.309,Black
2018-03-08,F,34.0862,-118.2174,Other/Unknown
2013-01-12,F,34.0998,-118.35,Other/Unknown
2016-04-09,M,34.2246,-118.4153,Other/Unknown
2016-01-29,F,34.0491,-118.3041,Asian
2011-12-24,M,34.0018,-118.4498,Black
2019-11-04,M,34.062,-118.3317,Hispanic
2011-01-15,M,34.1016,-118.3361,Asian
2012-05-23,M,33.7582,-118.3006,Other/Unknown
2012-04-16,M,34.2121,-118.3889,Hispanic
2016-06-25,M,34.0499,-118.4604,Black
2015-08-14,F,34.2905,-118.4581,Hispanic
2010-07-27,M,33.9923,-118.2958,Black
2013-05-08,F,34.1654,-118.5203,White
2017-09-25,M,34.0176,-118.2827,White
2015-10-17,F,34.2066,-118.4144,Hispanic
2019-10-29,F,34.2282,-118.5798,Other/Unknown
2018-04-22,F,34.3129,-118.4438,Hispanic
2018-02-18,M,34.0672,-118.2941,Other/Unknown
2011-01-17,F,33.7821,-118.2976,White
2015-08-18,F,34.0346,-118.3631,Hispanic
2016-11-15,M,34.1673,-118.4659,Black
2012-11-10,M,34.2582,-118.404,Hispanic
2012-04-17,F,34.0417,-118.5174,White
2011-01-01,M,34.1082,-118.3072,Other/Unknown
2017-05-21,M,34.1432,-118.5567,Other/Unknown
2010-09-09,M,34.2214,-118.4721,White
2010-07-20,F,34.2428,-118.5579,Hispanic
2012-12-18,M,33.9629,-118.2739,Black
2017-11-15,M,34.2473,-118.5798,Other/Unknown
2019-09-03,F,34.2842,-118.4579,Other/Unknown
2015-01-10,M,33.9311,-118.2472,Hispanic
2018-02-11,X,34.2596,-118.3038,Other/Unknown
2019-06-01,F,34.0691,-118.2917,Hispanic
2017-07-20,F,34.0472,-118.2989,Hispanic
2017-11-17,F,34.2249,-118.444,White
2012-06-08,M,34.2085,-118.4053,White
2018-06-05,F,34.1361,-118.2237,White
2017-09-04,M,33.993,-118.2411,Hispanic
2012-01-30,M,34.212,-118.5361,Other/Unknown
2018-02-08,F,34.0381,-118.4329,Hispanic
2010-09-26,F,34.201,-118.571,White
2013-06-20,M,34.0511,-118.3645,White
2018-11-29,M,33.9824,-118.2827,Hispanic
2019-01-01,X,34.0255,-118.3551,Other/Unknown
2016-01-02,M,34.0691,-118.2758,Hispanic
2013-09-22,F,33.9979,-118.2871,Hispanic
2016-02-24,F,33.96,-118.3156,Other/Unknown
2017-01-30,M,34.1177,-118.2347,Hispanic
2013-12-13,F,34.2212,-118.5027,Hispanic
2015-12-11,M,34.0354,-118.2714,White
2017-04-20,F,34.0037,-118.2948,Black
2016-06-25,F,34.0037,-118.3089,Black
2019-03-27,X,33.7547,-118.3011,Other/Unknown
2015-03-01,M,34.0492,-118.4456,White
2016-02-13,M,33.9661,-118.2849,Black
2016-11-10,M,34.2573,-118.5361,Other/Unknown
2018-01-27,X,34.0109,-118.3244,Other/Unknown
2012-09-30,M,34.2645,-118.4534,Hispanic
2015-06-19,M,34.1722,-118.5011,Hispanic
2012-07-20,F,34.055,-118.2916,Asian
2017-12-10,F,33.9322,-118.2652,Black
2016-06-03,M,34.2357,-118.4938,Hispanic
2018-05-29,F,34.0273,-118.2379,Hispanic
2016-12-24,F,34.1649,-118.4574,Hispanic
2015-09-11,M,34.2083,-118.5885,White
2018-12-21,M,34.2391,-118.558,Other/Unknown
