Date Occurred,Victim Sex,MO Codes,Latitude,Longitude,Ethnicity
2018-04-29,F,3101 3401 3701 3004 3026 3602 3801,34.0039,-118.2652,Hispanic
2018-08-24,M,3101 3401 3701 3011 3034 3801 3025,34.0133,-118.2522,Other/Unknown
2018-05-11,M,1402 3101 3401 3701 3006 3602 3801,34.0131,-118.2791,Hispanic
2018-04-30,M,3101 3401 3701 3006 3034 3602 3801,33.9933,-118.2652,White
2018-09-02,M,3101 3401 3701 3011 3801,34.028,-118.2322,Hispanic
2018-03-18,M,3101 3401 3701 3004 3801,34.0225,-118.2607,Hispanic
2018-05-20,F,3101 3401 3701 3004 3801 3602,34.0092,-118.2652,Hispanic
2018-04-01,F,3101 3401 3701 3004 3025 3602 3801,33.9974,-118.2783,Hispanic
2018-04-01,M,3101 3401 3701 3011 3025 3034 3801,34.0234,-118.2654,Hispanic
2018-04-08,M,3101 3401 3701 3004 3026 3602 3801,34.0178,-118.2553,Hispanic
2018-04-28,M,3101 3401 3701 3011 3034 3801 3025,33.9967,-118.2565,Other/Unknown
2018-05-27,M,3101 3401 3701 3006 3801,33.9833,-118.2739,Other/Unknown
2018-05-12,M,3101 3401 3701 3004 3026 3036 3801 3602,33.9976,-118.2608,Hispanic
2018-07-02,M,3101 3401 3701 3004 3030 3602 3801,33.9998,-118.2565,Hispanic
2018-06-17,F,0605 3101 3401 3701 4024 3004 3801 3025 0910 1253,33.9858,-118.2739,Hispanic
2018-09-07,M,3101 3401 3701 3006 3801,33.9808,-118.2564,Other/Unknown
2018-05-13,M,3101 3401 3701 3006 3602 3801,34.0039,-118.2466,Hispanic
2018-08-28,F,3101 3401 3701 3004 3801,34.0177,-118.2525,Hispanic
2018-03-30,M,3101 3401 3701 3006 3025 3801,33.9998,-118.2565,Hispanic
2018-07-28,M,3101 3401 3701 3006 3030 3801,34.025,-118.2567,Hispanic
2018-06-16,M,0605 3101 3401 3701 3801 4024 3011 3034 3036,34.0074,-118.2784,Other/Unknown
2018-04-09,M,3101 3401 3701 3004 3030 3801,33.982,-118.2564,Hispanic
2018-07-23,M,3101 3401 3701 3004 3026 3036 3602 3801,34.0163,-118.2629,Hispanic
2018-08-03,M,3101 3401 3701 3004 3801,34.0039,-118.2652,Black
2018-05-01,F,3101 3401 3701 3004 3030 3034 3602 3801,33.9789,-118.2795,White
2018-04-28,M,0906 3101 3401 3701 3004 3030 3034 3602 3801,34.0138,-118.2653,Hispanic
2018-08-05,M,1402 3101 3401 3701 3025 3034 3801 3002,33.9824,-118.2783,Hispanic
2018-03-01,M,3101 3401 3701 3004 3801 3602 1300,33.9857,-118.2628,Hispanic
2018-07-04,F,3101 3401 3701 3004 3602 3801,33.9824,-118.2801,Hispanic
2018-09-15,M,3101 3401 3701 3011 3034 3801,33.9892,-118.2772,Black
2018-06-16,M,0605 3101 3401 3701 4024 3006 3801,34.0048,-118.2609,Black
2018-03-25,M,3101 3401 3701 3006 3030 3602 3801,34.0316,-118.23,Hispanic
2018-03-16,M,3101 3401 3701 3034 3801 3004 3002 3036,34.0048,-118.2652,White
2018-09-08,M,3101 3401 3701 3006 3026 3029 3036 3602 3801,33.9998,-118.2696,Hispanic
2018-03-30,M,3101 3401 3701 3004 3025 3036 3801,33.9933,-118.2783,Hispanic
2018-03-28,M,3101 3401 3701 3011 3034 3602 3801,33.9832,-118.2652,Hispanic
2018-06-02,F,3101 3401 3701 3006 3030 3801,34.0326,-118.23,Hispanic
2018-04-02,M,3101 3401 3701 3004 3026 3036 3801 3602,33.9748,-118.2564,Hispanic
2018-03-29,F,3101 3401 3701 3004 3002 3034 3801 3026,33.9851,-118.2783,Hispanic
2018-04-08,M,3101 3401 3701 3006 3030 3801,33.9824,-118.2739,Hispanic
2018-06-17,F,0605 3101 3401 3701 4024 3026 3004 3801 1402,33.9824,-118.2783,Hispanic
2018-08-19,M,3101 3401 3701 3006 3034 3801,34.03,-118.2624,Other/Unknown
2018-07-04,M,3101 3401 3701 3004 3025 3801,34.0039,-118.2652,Hispanic
2018-05-13,M,3101 3401 3701 3004 3024 3801 1402,33.9747,-118.2695,Hispanic
2018-08-19,M,3101 3401 3701 3004 3602 3801 3036,34.0082,-118.2696,Hispanic
2018-07-08,M,3101 3401 3701 3006 3801,33.9815,-118.2695,White
2018-12-30,M,3101 3401 3701 3004 3002 3034 3026 3801,33.9933,-118.2783,Hispanic
2018-09-23,M,3101 3401 3701 3006 3602 3801,34.0299,-118.2559,Hispanic
2018-10-12,M,0605 3101 3401 3701 4024 3801 3004 3026,34.0336,-118.2433,Hispanic
2018-12-23,F,3101 3401 3701 3004 3026 3036 3034 3801,34.0154,-118.2658,Hispanic
2018-11-30,M,3101 3401 3701 3006 3026 3801,34.0264,-118.2488,Hispanic
2018-12-09,F,3101 3401 3701 3004 3026 3602 3801,33.9834,-118.2564,Hispanic
2018-12-01,F,3101 3401 3701 3004 3036 3024 3034 3801 3602,34.0187,-118.2726,Hispanic
2018-12-17,F,3101 3401 3701 3004 3602 3801,33.9934,-118.2739,Hispanic
2018-11-23,M,3101 3401 3701 3009 3026 3036 3602 3801,34.0112,-118.274,Hispanic
2018-12-04,F,3101 3401 3701 3004 3036 3602 3801,34.0185,-118.2544,Black
2018-12-15,M,3101 3401 3701 3004 3026 3801,34.0058,-118.2521,Hispanic
2018-12-03,M,3401 3701 3004 3801 3036 3101,34.011,-118.2565,Hispanic
2018-11-22,M,3036 3101 3401 3701 3004 3602 3801 3030,34.0039,-118.2652,Hispanic
2018-12-25,M,3101 3401 3701 3006 3030 3801,34.0155,-118.2772,Hispanic
2018-12-13,M,3101 3401 3701 3004 3025 3801,33.9943,-118.2565,Hispanic
2018-12-07,M,3006 3026 3801 3101 3401 3701,33.993,-118.2478,Hispanic
2018-12-15,M,3801 3101 3401 3701 3004 3026 3602,33.9907,-118.2701,Hispanic
2018-11-26,M,3101 3401 3701 3011 3030 3602 3801,34.0047,-118.2783,Hispanic
2018-12-06,F,3101 3401 3701 3006 3025 3801,34.0109,-118.2449,Hispanic
2018-10-11,F,4024 0605 3101 3401 3701 3011 3032 3801 3036,34.0258,-118.2708,Black
2018-09-27,M,3009 3024 3101 3401 3701 3036 3801 3029,34.0038,-118.2783,Hispanic
2019-01-14,M,3101 3401 3701 3004 3602 3801,34.0382,-118.2384,Asian
2019-03-25,M,3101 3401 3701 3004 3026 3801,34.0472,-118.2381,Hispanic
2019-01-23,M,3101 3401 3006 3030 3801 3032 3701,34.0529,-118.2549,White
2019-01-13,M,3101 3401 3701 3006 3602 3801,34.0602,-118.2628,Hispanic
2019-03-22,F,3101 3401 3701 3006 3025 3801,34.0644,-118.2387,White
2019-03-31,M,3101 3401 3701 3004 3801,34.0473,-118.2842,Hispanic
2019-01-07,M,3101 3401 3701 3004 3026 3801,34.0519,-118.2755,Hispanic
2019-03-20,M,3101 3401 3701 3011 3034 3801,34.0473,-118.2842,Other/Unknown
2019-01-17,M,3101 3401 3701 3006 3602 3801,34.0705,-118.2844,Hispanic
2019-03-22,M,3101 3401 3701 3004 3801,34.0448,-118.2474,Hispanic
2019-04-13,M,3101 3401 3701 3003 3024 3801,34.0588,-118.2842,Other/Unknown
2019-02-28,M,3101 3401 3701 3004 3026 3801 3036,34.0673,-118.2499,White
2019-02-25,M,3101 3401 3701 3004 3030 3801,34.0814,-118.2962,Black
2019-03-28,M,3101 3401 3701 3006 3026 3801,34.0539,-118.2756,Hispanic
2019-03-08,M,3101 3401 3701 3006 3025 3801,34.0534,-118.2409,Hispanic
2019-05-05,M,3101 3401 3701 3004 3030 3602 3801,34.0385,-118.2811,Hispanic
2019-03-29,M,3101 3401 3701 3004 3025 3602 3801 3036,34.0455,-118.2381,Black
2019-05-04,M,3101 3401 3701 3006 3801,34.0383,-118.2305,White
2019-01-03,M,3101 3401 3701 3004 3026 3036 3801,34.0569,-118.2736,Hispanic
2019-04-14,F,3101 3401 3701 3004 3025 3602 3801,34.0656,-118.2679,Hispanic
2019-03-06,M,3101 3401 3701 3004 3026 3801 3602,34.0534,-118.2745,Other/Unknown
2019-01-19,M,3101 3401 3701 3004 3026 3801 3034 3002 3602,34.0697,-118.2779,Hispanic
2019-04-10,M,3101 3401 3701 3004 3029 3026 3036 3602 3801,34.0328,-118.2647,Black
2018-10-23,F,0605 3101 3401 3701 4001 3004 3801,34.0409,-118.2574,Hispanic
2019-03-19,M,3101 3401 3701 3011 3034 3801 3025,34.0415,-118.2314,Other/Unknown
2019-03-30,M,3101 3401 3701 3004 3026 3801 3032,34.0777,-118.2868,White
2019-03-18,F,3101 3401 3701 3004 3801,34.0763,-118.2932,White
2019-03-30,F,3101 3401 3701 3004 3026 3801,34.0777,-118.2868,Asian
2019-03-28,M,3101 3401 3701 3004 3801 3032,34.0724,-118.2488,Hispanic
2019-05-07,M,3101 3401 3701 3004 3801,34.0777,-118.2961,Hispanic
2019-04-06,M,3101 3401 3701 3004 3801,34.0433,-118.2504,Other/Unknown
2019-03-06,M,3101 3401 3701 3004 3026 3029 3801,34.0603,-118.2439,Hispanic
2019-03-23,M,3101 3401 3701 3006 3801,34.0431,-118.2536,Other/Unknown
2019-03-03,M,3101 3401 3701 3006 3025 1218 3801,34.0412,-118.2436,Hispanic
2019-03-10,F,3101 3401 3701 3006 3801,34.0417,-118.2362,Other/Unknown
2019-03-17,F,3101 3401 3701 3004 3801 0605,34.0488,-118.2553,Hispanic
2019-03-31,M,3101 3401 3701 3004 3030 3036 3801 0910,34.0566,-118.2319,White
2019-03-28,F,3101 3401 3701 3004 3026 3029 3801,34.0724,-118.2488,Hispanic
2019-05-09,M,3101 3401 3701 3004 3026 3602 3801,34.0407,-118.268,Hispanic
2019-03-04,M,3101 3401 3701 3006 3602 0910 3801,34.0738,-118.2052,Other/Unknown
2018-01-02,F,3101 3401 3701 3011 3801 3034,34.0931,-118.1859,Hispanic
2019-03-16,M,3101 3401 3701 3006 3026 3602 3801,34.0188,-118.201,Hispanic
2019-02-22,M,0605 3024 3101 3401 3701 4024 3036 3008 3003 3801,34.0448,-118.2122,Hispanic
2019-03-16,M,3101 3401 3701 3004 3030 3602 3801,34.0484,-118.2068,Hispanic
2019-03-31,F,3101 3401 3701 3004 3801,34.0255,-118.2197,Hispanic
2019-01-20,M,3101 3401 3701 3006 3801 1402 0605,34.0436,-118.2004,Hispanic
2019-01-13,F,3101 3401 3701 3004 3801 3036 0605,34.0738,-118.2065,Other/Unknown
2019-01-05,M,3101 3401 3701 3004 3602 3801,34.0278,-118.2188,Hispanic
2019-03-03,M,0605 3101 3401 3701 3004 3801 1402,34.041,-118.2224,Hispanic
2019-03-20,M,3101 3401 3701 3006 3030 3036 3801 0605 1402,34.0512,-118.2093,Hispanic
2019-03-30,M,0605 3101 3401 3701 3009 3026 3801 3602,34.0843,-118.178,White
2019-03-25,M,3101 3401 3701 3006 3801,34.0528,-118.1978,Hispanic
2019-03-18,M,3101 3701 3025 3011 3801 3401,34.0584,-118.2005,Hispanic
2019-01-12,F,3101 3401 3701 3004 3026 3801,34.022,-118.1947,Black
2019-03-25,M,3101 3401 3701 3006 3030 3034 3036 3801,34.0519,-118.1959,Asian
2019-03-03,M,3101 3401 3701 3004 3026 3801,34.0265,-118.198,Other/Unknown
2019-04-28,F,3101 3401 3701 3006 3025 3034 3801,34.0523,-118.2174,Other/Unknown
2019-01-06,M,3101 3401 3701 3004 3036 3801 1402,34.1135,-118.182,Black
2019-01-17,F,3101 3401 3701 3006 3801,34.1085,-118.2414,Hispanic
2019-01-19,F,3101 3401 3701 3004 3026 3029 3801 3036,34.0805,-118.2617,White
2019-01-11,F,3101 3401 3701 3004 3026 3801,34.1161,-118.2724,White
2019-01-14,M,3101 3401 3701 3006 3025 3801,34.1361,-118.2237,White
2019-03-23,F,3101 3401 3701 3004 3026 3801 0605,34.1018,-118.2962,Black
2019-01-14,F,3101 3401 3701 3006 3801,34.1169,-118.2332,White
2018-01-05,M,3101 3401 3701 3004 3025 3036 3801,34.0998,-118.2502,Hispanic
2019-01-15,M,3101 3401 3701 3011 3034 3025 3801,34.1554,-118.2939,Hispanic
2019-01-24,F,3101 3401 3701 3006 3801,34.0939,-118.2259,Hispanic
2019-01-26,M,3101 3401 3701 3006 3026 3801 3034,34.0947,-118.227,Hispanic
2019-04-23,M,3101 3401 3701 3004 3026 3801,34.0776,-118.2635,White
2019-04-11,M,3101 3401 3701 3004 3602 3801,34.1348,-118.1928,Hispanic
2019-03-29,M,3101 3401 3701 3006 3602 3801,34.1235,-118.2685,Hispanic
2019-03-06,F,3101 3401 3701 3006 3801 1402 0605,34.0998,-118.2554,White
2019-04-05,F,3101 3401 3701 3004 3024 3801 0605,34.1041,-118.2734,White
2019-03-12,F,3101 3401 3701 3004 3801 3036,34.0861,-118.2431,Black
2019-04-01,F,3101 3401 3701 3004 3801,34.1395,-118.2026,Hispanic
2019-04-06,F,3101 3401 3701 3006 3026 3034 3801,34.112,-118.1991,Hispanic
2019-05-02,F,3101 3401 3701 3006 3025 3801,34.1054,-118.2984,Other/Unknown
2019-02-24,M,3101 3401 3701 3004 3801 3602,34.1202,-118.1837,Hispanic
2019-02-10,F,3101 3401 3701 3006 3026 3801,34.106,-118.2566,White
2019-03-06,F,3101 3401 3701 3004 3026 3801,34.0806,-118.2475,Black
2019-02-26,M,3101 3401 3701 3006 3034 3801,34.1189,-118.1741,Other/Unknown
2019-02-18,M,1402 3101 3401 3701 3006 3026 3801,34.0891,-118.2145,Hispanic
2019-03-17,M,3006 3025 3801,34.0016,-118.2676,Hispanic
2019-01-01,M,3401 3101 3701 3006 3026 3602 3801,34.0055,-118.244,Hispanic
2019-04-07,F,3101 3401 3701 3006 3025 3801,34.02,-118.2648,Hispanic
2019-03-02,M,3101 3401 3701 3004 3024 3602 3801 3036,34.0206,-118.2541,Hispanic
2019-05-05,M,3101 3401 3701 3006 3602 3801,33.9924,-118.2739,Hispanic
2019-03-30,M,3101 3401 3701 3006 3801,33.9833,-118.2783,Hispanic
2019-03-30,M,3101 3401 3701 3002 3034 3801,33.987,-118.2739,Other/Unknown
2019-04-08,M,3101 3401 3701 3004 3801 3602,33.9925,-118.2608,Hispanic
2019-02-24,M,3101 3401 3701 3006 3801,34.0164,-118.2534,Hispanic
2019-03-30,F,3101 3401 3701 3004 3026 3602 3801,33.993,-118.2565,Hispanic
2019-04-15,M,3101 3401 3701 3004 3030 3801 3036 3026,33.9806,-118.2695,Hispanic
2019-02-23,M,3101 3401 3701 3004 3801,34.0241,-118.232,Hispanic
2019-03-23,M,3101 3401 3701 3006 3801,33.9756,-118.2739,Black
2019-04-15,F,3029 3101 3401 3701 3004 2026 3801,33.9784,-118.263,Black
2019-05-05,M,3101 3401 3701 3006 3801 3602,33.9958,-118.2586,Hispanic
2019-01-25,F,3101 3401 3701 3006 3026 3602 3801,34.0084,-118.2521,Hispanic
2019-03-14,M,3101 3401 3701 3004 3026 3029 3602 3801,34.0175,-118.2269,Other/Unknown
2019-04-27,M,3101 3401 3701 3004 3026 3801,33.9815,-118.2739,Hispanic
2019-03-16,M,3101 3401 3701 3004 3026 3036 3801 3602,34.0039,-118.2565,Hispanic
2019-01-18,M,3101 3401 3701 3004 3025 3602 3801,34.0039,-118.2726,Hispanic
2019-04-15,F,3030 3101 3401 3701 3006 3026 3801,33.9816,-118.2695,Other/Unknown
2019-04-27,M,3101 3401 3701 3006 3030 3026 3801,33.9948,-118.2478,Hispanic
2019-03-01,M,3101 3401 3701 3006 3801,33.9942,-118.2739,Hispanic
2019-01-10,M,3101 3401 3701 3006 3801,34.0066,-118.2696,Hispanic
2019-04-13,M,3101 3401 3701 3004 3026 3036 3801 3034,33.9824,-118.2801,Hispanic
2019-01-09,M,3101 3401 3701 3004 3801,34.0197,-118.2546,Hispanic
2019-01-26,M,3101 3401 3701 3004 3801,33.9902,-118.2521,Hispanic
2019-03-08,M,3101 3401 3701 3004 3801 0910 3034,34.0264,-118.2596,Hispanic
2019-04-27,F,3101 3401 3701 3004 3030 3026 3801,33.9933,-118.2652,Black
2019-03-03,M,3026 3004 3602 3101 3401 3701 3801,33.9748,-118.2652,Hispanic
2019-03-26,M,3101 3401 3701 3004 3025 3602 3801 3036,34.0175,-118.2269,White
